municipality,month,Total,level_z,Food,Health,Catering,Marketplace,Transport,Other,profile,admin_form
внутригородская территория города федерального значения муниципальный округ Выхино-Жулебино,2024-12-01,59723,1.8128853162129408,0.33223381276895,0.049193777941496576,0.06138338663496475,0.15828072936724544,0.0638782378648092,0.33503005542253406,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Гавань,2024-12-01,63070,1.9777143111394229,0.2952275249722531,0.05600126843190106,0.07794514032027905,0.14081179641667987,0.06324718566671952,0.3667670841921674,B,federal_intracity
внутригородская территория города федерального значения муниципальный округ Гагаринский,2024-12-01,81364,2.7475922675773083,0.28250823460006885,0.06307457843763827,0.07451698539894794,0.13177818199695196,0.06116955901873064,0.3869524605476624,B,federal_intracity
внутригородская территория города федерального значения муниципальный округ Гагаринское,2024-12-01,58957,1.7738640658044487,0.3116847872178028,0.057126380243228116,0.06986447750055125,0.15519785606458944,0.06394490900147565,0.3421815899723527,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Георгиевский,2024-12-01,53303,1.4691150524330403,0.3361536874097143,0.05545654090764122,0.06579367014989776,0.15912800405230476,0.06372999643547267,0.31973810104496936,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Головинский,2024-12-01,63229,1.9853253048136486,0.3191415331572538,0.05255499849752487,0.06791187587973872,0.15853484951525407,0.06629869205586045,0.3355580508943681,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Гольяново,2024-12-01,57679,1.707618084595158,0.3426723764281628,0.04871790426325005,0.05988314637909811,0.1618960106797968,0.06678340470535203,0.3200471575443401,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Горелово,2024-12-01,54701,1.5473742709827578,0.33776347781576205,0.0498528363284035,0.05760406573920038,0.18328732564304126,0.07124184201385715,0.3002504524597356,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Гражданка,2024-12-01,55391,1.5852658702021998,0.32243505262587785,0.057428102038237255,0.07167229333285191,0.15493491722481992,0.06149013377624524,0.3320395010019678,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Даниловский,2024-12-01,68936,2.246544734235759,0.2868167575722409,0.05219333874898457,0.07763722873389811,0.14062318672391783,0.06379830567482883,0.3789311825461298,B,federal_intracity
внутригородская территория города федерального значения муниципальный округ Дачное,2024-12-01,53397,1.4744411297382642,0.3291757963930558,0.05436635016948518,0.06882409124108096,0.15675037923478846,0.0599097327565219,0.33097365020506775,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Дворцовый округ,2024-12-01,61764,1.9144629239078534,0.2766336377177644,0.05485396023573603,0.07803898711223366,0.13899682663039958,0.05733113140340652,0.39414545690045977,B,federal_intracity
внутригородская территория города федерального значения муниципальный округ Дмитровский,2024-12-01,61151,1.884311827535561,0.32493336167846804,0.04533041160406208,0.06483949567464146,0.17690634658468382,0.06608232081241516,0.32190806364572944,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Донской,2024-12-01,69208,2.2584484173603596,0.29606403883944055,0.05448792047162178,0.07684082764998267,0.14525777366778408,0.06567159865911455,0.36167784071205644,B,federal_intracity
внутригородская территория города федерального значения муниципальный округ Дорогомилово,2024-12-01,79801,2.6889587727501323,0.2595957444142304,0.05905941028307916,0.08318191501359633,0.12528665054322627,0.06774351198606533,0.40513276775980256,B,federal_intracity
внутригородская территория города федерального значения муниципальный округ Екатерингофский,2024-12-01,52104,1.4003429373288354,0.3239674497159527,0.05124366651312759,0.07435129740518961,0.15565023798556732,0.06266313526792569,0.33212421311223705,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Замоскворечье,2024-12-01,71595,2.360948930621947,0.2663454151826245,0.05593966059082338,0.08365109295341853,0.13643410852713178,0.0585515748306446,0.39907814791535723,B,federal_intracity
внутригородская территория города федерального значения муниципальный округ Западное Дегунино,2024-12-01,62005,1.9262349069708082,0.3176518022740102,0.04777034110152407,0.06536569631481332,0.17158293685993065,0.06720425772115152,0.3304249657285703,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Звездное,2024-12-01,61730,1.912798450008236,0.29964360926615907,0.05990604244289648,0.07221772233921918,0.15161185809168962,0.06338895188725094,0.35323181597278475,B,federal_intracity
внутригородская территория города федерального значения муниципальный округ Зюзино,2024-12-01,62968,1.9728216776612546,0.3136354973955025,0.05126413416338458,0.07086138991233643,0.1570797865582518,0.06363549739550248,0.3435236945750222,B,federal_intracity
внутригородская территория города федерального значения муниципальный округ Зябликово,2024-12-01,60155,1.8346719461806344,0.3397888787299476,0.052447843072063835,0.06140802925775081,0.16181531044800931,0.06398470617571274,0.3205552323165157,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Ивановский,2024-12-01,56147,1.6262437526786402,0.3094911571410761,0.0491388676153668,0.07304041177623025,0.16098812046948188,0.06124993321103532,0.3460915097868097,E,federal_intracity
внутригородская территория города федерального значения муниципальный округ Ивановское,2024-12-01,59222,1.7874206479576713,0.34392624362567964,0.04935665799871669,0.0603829657897403,0.15975482084360543,0.06597210496099422,0.32060720678126375,E,federal_intracity
